Eb/No,Es/No,Sigma,# Bit Errors,# Frame Errors,# Simulated frames,BER,FER,Time for this SNR,Average time for one frame,SNR throughput
0.000000, -6.020600, 1.414214, 468, 100, 101, 0.144802, 0.990099, 4383.000000, 43.396038, 0.737394
1.000000, -5.020600, 1.260419, 370, 100, 102, 0.113358, 0.980392, 3092.000000, 30.313726, 1.055627
2.000000, -4.020600, 1.123350, 298, 100, 105, 0.088690, 0.952381, 3149.000000, 29.990477, 1.067005
3.000000, -3.020600, 1.001187, 241, 100, 116, 0.064925, 0.862069, 3422.000244, 29.500002, 1.084746
4.000000, -2.020600, 0.892308, 201, 100, 132, 0.047585, 0.757576, 3508.000000, 26.575758, 1.204105
5.000000, -1.020600, 0.795271, 152, 100, 159, 0.029874, 0.628931, 4164.000000, 26.188679, 1.221902
6.000000, -0.020600, 0.708786, 137, 100, 238, 0.017988, 0.420168, 6206.000000, 26.075630, 1.227199
7.000000, 0.979400, 0.631706, 119, 100, 415, 0.008961, 0.240964, 10764.000000, 25.937349, 1.233742
8.000000, 1.979400, 0.563009, 108, 100, 837, 0.004032, 0.119474, 21614.000000, 25.823177, 1.239197
9.000000, 2.979400, 0.501782, 102, 100, 2055, 0.001551, 0.048662, 52822.000000, 25.704136, 1.244936
10.000000, 3.979400, 0.447214, 102, 100, 5692, 0.000560, 0.017569, 146263.000000, 25.696239, 1.245318
